object_type,difference,object,category,blocker,assessment
constraints,staging_only,dv_market_private.market_swap_revision_items.market_swap_revision_items_reference_value_source_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_payment_attempts.market_payment_attempts_seller_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_stripe_onboarding_requests.market_stripe_onboarding_requests_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_shipping_cost_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_tax_exports.market_tax_exports_reporting_year_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.marketplace_message_outbox.marketplace_message_outbox_attempts_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.seller_declarations.seller_declarations_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,battle_spectator_media_private.consents.consents_user_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_threads.market_swap_threads_party_a_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_cases.market_swap_cases_opened_by_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_pickup_messages.market_pickup_messages_context_type_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_shipping_addresses.market_swap_shipping_addresses_country_code_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_payment_configuration.market_payment_configuration_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.listing_notice_events.listing_notice_events_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_stripe_onboarding_requests.market_stripe_onboarding_requests_seller_id_request_key_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_cases.market_swap_cases_status_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_value_snapshots.market_swap_value_snapshots_thread_id_owner_id_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.data_retention_rules.data_retention_rules_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_listing_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.listing_notice_events.listing_notice_events_actor_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_payment_attempts.market_payment_attempts_stripe_checkout_session_id_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_withdrawals.market_withdrawals_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_cases.market_swap_cases_responded_by_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,battle_spectator_private.presence.presence_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_withdrawal_drafts.market_withdrawal_drafts_contract_snapshot_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_revision_items.market_swap_revision_items_owner_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_payment_configuration.market_payment_configuration_platform_fee_bps_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_shipping_addresses.market_swap_shipping_addresses_thread_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_quantity_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_buyer_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_payment_attempts.market_payment_attempts_check1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,public.market_seller_accounts.market_seller_accounts_psttg_subject_type_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.user_data_export_events.user_data_export_events_export_format_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_pickup_handovers.market_pickup_handovers_attempt_count_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_cases.market_swap_cases_reason_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_value_snapshots.market_swap_value_snapshots_currency_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.seller_tax_identifiers.seller_tax_identifiers_issuing_country_code_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_tax_events.market_tax_events_event_key_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.seller_legal_profiles.seller_legal_profiles_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.listing_notice_appeals.listing_notice_appeals_notice_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_fulfillments.market_swap_fulfillments_check1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.listing_notices.listing_notices_good_faith_confirmed_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_payment_provider_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_financial_documents.market_financial_documents_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.seller_account_audit.seller_account_audit_pkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.marketplace_message_outbox.marketplace_message_outbox_contract_snapshot_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_financial_documents.market_financial_documents_attempt_id_document_kind_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_payment_allocations.market_payment_allocations_contract_snapshot_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_payment_attempts.market_payment_attempts_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_stripe_accounts.market_stripe_accounts_onboarding_status_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.seller_tax_identifiers.seller_tax_identifiers_identifier_kind_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_tax_export_rows.market_tax_export_rows_export_id_seller_id_reporting_quarte_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_financial_documents.market_financial_documents_attempt_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_contract_snapshots.market_contract_snapshots_order_id_fkey,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_reservations.market_swap_reservations_thread_id_listing_id_key,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
constraints,staging_only,dv_market_private.market_swap_cases.market_swap_cases_category_check,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
